,molecule_id,smiles,target_core,vs1,vdelta
169,chromo1671,CC1=C(c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccc(N(C)C)cc3)c(C)n1[B-]2(F)F,1,2.1126,0.7907
170,chromo0939,COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,0,3.6115,0.9954
171,chromo1463,COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,1,3.1361,0.6433
172,chromo5312,Cc1ccc2c(c1)B(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c1cc(C)cc3c1N2c1ccc(C)cc1B3c1c(C(C)C)cc(C(C)C)cc1C(C)C,0,2.9207,0.4864000000000001
173,chromo4719,Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,1,3.6839,1.0966
174,chromo4753,c1ccc2c(c1)-c1cc(-n3c4ccccc4c4ccccc43)ccc1C21c2ccccc2-n2c3ccccc3c3cccc1c32,0,3.6532,0.6610999999999998
175,chromo4348,CCCc1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,1,2.1942,0.8578999999999999
176,chromo0537,COc1ccc(-c2csc(C(C#N)=CNc3ccc(C#N)cc3)n2)cc1,1,3.0723,0.8891999999999998
177,chromo4711,O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,1,3.3046,0.9963000000000002
178,chromo4546,Cc1cc(C)c(B(c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)c2c(C)cc(C)cc2C)c(C)c1,0,3.0284,0.6431999999999998
179,chromo6654,CCCCOc1c(Br)cc2cc(Br)c(OCCCC)c3c4c(OCCCC)c(Br)cc5cc(Br)c(OCCCC)c(c1c23)c54,0,2.752,1.1339999999999997
180,chromo2759,O=[N+]([O-])c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,1,3.42,1.0932999999999995
181,chromo2837,Clc1ccc(C=Cc2ccncn2)cc1,1,3.7288,1.427
182,chromo3729,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(C#N)cc4)n3)ccc21,1,3.3145,0.5569999999999999
183,chromo6344,COC(=O)c1[nH]c(-c2ccccc2)c2nnc3ccsc3c12,0,3.0735,1.0585
184,chromo0540,N#CC(=NNc1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,1,3.2014,1.1755
185,chromo1166,Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,1,3.6073,0.9141
186,chromo3540,COc1ccc(C=Cc2ncc(-c3ccccc3)o2)cc1OC,1,3.2793,1.3035
187,chromo6178,CN(C)c1ccc(C2=CC3=C(c4ccc(C=O)cc4)C4c5ccccc5C3(S2)c2ccccc24)cc1,0,2.6602,1.0196
188,chromo6965,O=c1c2ccc3c4c(ccc(c24)c2nc4c(F)c(F)c(F)c(F)c4n12)c(=O)n1c3nc2c(F)c(F)c(F)c(F)c21,0,2.4224,0.8459000000000001
189,chromo0178,c1cc2ccc3cccc4ccc(c1)c2c34,1,3.7184,1.5949
190,chromo2904,CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)ncn2)cc1,1,3.4936,0.7288999999999999
191,chromo2476,CN(C)c1nc(N)c2nc(C#N)n(Cc3ccccc3)c2n1,0,3.8748,1.145
192,chromo0285,COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,0,3.1796,1.0020000000000002
193,chromo0570,c1ccc(-c2nc(-c3c[nH]c4ccccc34)n3ccccc23)cc1,0,3.1753,0.9579
194,chromo3126,C1=Cc2nc1c(-c1ccco1)c1ccc([nH]1)c(-c1ccco1)c1nc(c(-c3ccco3)c3ccc(s3)c2-c2ccco2)C=C1,0,1.914,0.732
195,chromo5464,Brc1cc2nc3cc4c5c(cccc5c3nc2cc1Br)C(c1ccccc1)=C(c1ccccc1)O4,0,2.4704,0.6812000000000002
196,chromo2330,CCCCCCCCCCn1cc(C2=C(c3cn(CCCCCCCCCC)c4ccccc34)C(=O)N(C)C2=O)c2ccccc21,0,2.4313,0.7960999999999998
197,chromo6764,Cc1ccc(C#Cc2c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,0,1.6445,1.3042
198,chromo1147,CN(C)c1ccc(C2=Nc3ccc4c(C(F)(F)F)cc(C(F)(F)F)nc4[n+]3[B-](F)(F)O2)cc1,0,2.5395,0.4508000000000001
199,chromo3584,F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,0,2.6093,0.5955000000000004
200,chromo5514,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,0,3.0749,0.7054999999999998
201,chromo2184,c1ccc(-n2c(-c3cccc(-c4c5ccccc5c(-c5cccc(-n6c7ccccc7c7ccccc76)c5)c5ccccc45)c3)nc3c4ccccc4c4ccccc4c32)cc1,1,3.081,1.3463
202,chromo5940,CC1(C)CC(C=Cc2ccc(-n3ccnc3)cc2)=CC(=C(C#N)C#N)C1,0,2.9425,1.4337
203,chromo4373,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc5nc6ccccc6c(=O)n5c4)cc3)cc2)cc1,0,2.6987,0.5599000000000003
204,chromo0689,Cc1cn2cc(-c3ccc([N+](=O)[O-])cc3)[n-][n+]2c1,0,2.4598,0.3205999999999998
205,chromo0759,C(=Cc1nc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)c1ccccc1,0,2.6796,0.6427
206,chromo4822,COc1ccc(-c2cc(-c3ccccc3)c3n2[B-](F)(F)[N+]2=C4C=NC=CN4[B-](F)(F)[N+]2=C3)cc1,0,2.6108,0.7778999999999998
207,chromo3451,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccc(OC)cc2)c1C(=O)OCC,1,3.4737,0.7976999999999999
208,chromo3023,Cc1ccc2nc(C=Cc3ccc(N(C)C)cc3)c(-c3ccccc3)nc2c1,0,2.7982,0.8983000000000001
209,chromo0525,COc1ccc(-c2csc(C(C#N)=Cc3ccncc3)n2)cc1,1,2.497,0.7185999999999999
210,chromo2795,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1,1,2.7057,1.0412
211,chromo2581,COc1ccc(N(c2ccc(OC)cc2)c2ccc3ccc4c(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc5ccc2c3c54)cc1,1,2.2809,0.5509
212,chromo2792,CN(C)c1ccc(C=CC=C2CCCC2=O)cc1,1,3.1484,1.4227
213,chromo2168,O=P(c1ccccc1)(c1ccccc1)n1c2ccccc2c2cc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)ccc21,1,3.5784,0.4337999999999997
214,chromo6110,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,0,1.6097,1.154
215,chromo2594,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cccs2)s1,1,3.3188,0.9889
216,chromo0432,Cc1cc(O)c(C(=O)C=Cc2ccccc2Cl)c(=O)o1,0,3.4929,1.1782
217,chromo1084,Cc1c2cc3c(-c4ccccc4)c4c(c(-c5ccccc5)c3cc2c2n1[B-](F)(F)[n+]1c(C)c3cc5c(-c6ccccc6)c6c7cccc8cccc(c6c(-c6ccccc6)c5cc3c1=C2c1ccccc1)c87)-c1cccc2cccc-4c12,0,1.8379,0.9177
218,chromo2480,COC(=O)c1nc2cnc(N(C)C)nc2n1Cc1ccccc1,0,3.5845,1.0385
219,chromo5526,CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,1,2.6333,1.1077
220,chromo2307,c1ccc(-c2cc3c(-c4ccccc4)c4cccc5c(-c6ccccc6)cc6c(-c7ccccc7)c7cccc2c7c3c6c54)cc1,0,2.7222,1.3995
221,chromo3476,CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,1,3.8163,1.2621000000000002
222,chromo6427,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)C(c2ccc(C)cc2)C=C2c3cc(OC)c(OC)cc3CCN21,0,3.8675,1.1643000000000003
223,chromo3062,CC(C)(C)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,0,2.2558,0.5589999999999997
224,chromo3814,CCCCC(CC)Cn1c2cc(C#N)ccc2c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,1,3.2038,1.2568
225,chromo4684,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccc(F)cc4)c4ccccc4nc3cc21,0,3.1706,1.3446999999999998
226,chromo4630,CC(C)(C)c1ccc(-c2cc(-c3ccc(-c4cc(-c5ccc(C(C)(C)C)cc5)c(C(=O)NCc5cccs5)s4)s3)sc2C(=O)NCc2cccs2)cc1,1,2.9081,1.1539
227,chromo3781,Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,0,3.1162,0.7678000000000003
228,chromo6685,c1ccc(B2Nc3cc4c(cc3-c3occc32)NB(c2ccccc2)c2ccoc2-4)cc1,0,3.3986,0.9042
229,chromo4724,N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,1,2.9087,1.1996
230,chromo3406,O=C1Nc2ccccc2C1=CC(=O)c1ccccc1,0,3.3038,1.049
231,chromo1127,F[B-]1(F)n2c(-c3ccccc3)c3ccc4ccccc4c3c2N=C2c3c(ccc4ccccc34)C(c3ccccc3)=[N+]21,0,1.9924,1.2172
232,chromo3137,CC(C)(C)C1CCC(=CSC=Cc2ccc(C=CSC=C3CCC(C(C)(C)C)CC3)cc2)CC1,0,3.3819,1.2582999999999998
233,chromo1092,CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccccc3)n1[B-]2(F)F,0,2.4041,1.3229000000000002
234,chromo3812,Oc1ccc(Br)cc1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,0,3.3447,0.7938000000000001
235,chromo2760,O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,1,2.4438,0.5125
236,chromo6114,Cc1c(C(=O)c2ccccc2Cl)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,0,3.014,1.0159999999999998
237,chromo2056,CC(C)c1cc(C(C)C)c(B2c3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc3N(c3ccccc3)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc32)c(C(C)C)c1,0,2.8484,0.5308999999999999
238,chromo6682,c1ccc(B2Nc3cc4c(cc3-c3sccc32)NB(c2ccccc2)c2ccsc2-4)cc1,0,3.2419,0.8975
239,chromo1548,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1,1,2.6639,0.7571999999999999
240,chromo1527,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccccc5)c(OC)cc4c3c3c2ccc2cc(-c4ccccc4)c(OC)cc23)C1=O,0,2.5685,0.5650999999999997
241,chromo5891,F[B-]1(F)Oc2c(ccc3c4c(ccc23)C=[N+](c2ccccc2)[B-](F)(F)O4)C=[N+]1c1ccccc1,0,2.5118,0.7888999999999999
242,chromo0405,FC(F)(F)c1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,1,3.9445,1.0874
243,chromo0750,c1ccc(C2(c3ccccc3)c3ccc4ccc5ccccc5c4c3-c3c2ccc2ccc4ccccc4c32)cc1,0,3.1614,0.9939
244,chromo3142,C(=Cc1ccc(-c2ccc(C=CSC=C3CCCCCCC3)cc2)cc1)SC=C1CCCCCCC1,1,3.2976,1.0208
245,chromo0418,COc1ccc(C=Cc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2C=Cc2ccc(OC)cc2)cc1,1,2.1832,0.5829999999999997
246,chromo2015,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1-n1c2ccccc2c2ccccc21,1,2.8359,0.1579999999999999
247,chromo6294,CCCCCCn1c(=O)c2c3oc4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,0,2.8059,0.5543
248,chromo5423,O=S1(=O)Nc2ccc3c(c2-c2ccccc21)-c1ccccc1S(=O)(=O)N3,0,3.4504,0.7037
249,chromo6234,CCCCN(CCCC)c1ccc2c(c1)C#CC#Cc1cc(C(F)(F)F)ccc1C#Cc1cc(c3cc1C#Cc1ccc(C(F)(F)F)cc1C#CC#Cc1cc(N(CCCC)CCCC)ccc1C#C3)C#C2,0,2.3679,0.5647000000000002
250,chromo0415,Cc1ccc(C=Cc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c2C=Cc2ccc(C)cc2)cc1,1,2.0896,0.3424999999999998
251,chromo1225,CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,1,3.111,1.5788000000000002
252,chromo0194,CCCCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,0,2.4208,0.8342999999999998
253,chromo4811,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3-c3ccccc3)c(=O)oc2c1,1,3.2808,1.0012000000000003
254,chromo6374,CCc1cccc(CC)c1-c1c2ccccc2c(-c2c(CC)cccc2CC)c2cc3ccccc3cc12,0,2.3956,1.3176
255,chromo4206,Cc1cccc(C)c1N1C(c2ccccc2)=Cc2cccc[n+]2[B-]1(F)F,0,3.3458,1.0062000000000002
256,chromo4889,CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,1,2.621,1.124
257,chromo5097,N#Cc1cc(-n2c3ccccc3c3cccnc32)c(-n2c3ccccc3c3cccnc32)cc1C#N,0,3.2422,0.4580999999999999
258,chromo6759,O=C1c2ccccc2C2=Nc3cccc4cccc(c34)N12,0,2.5821,0.8702000000000001
259,chromo2265,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)nc3-n3c4ccccc4c4ccccc43)nn2)c(-n2c3ccccc3c3ccccc32)n1,1,3.0191,0.3714999999999997
260,chromo0857,CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OCCCCCC)c(OCCCCCC)c5)s4)c4nsnc34)s2)cc1OCCCCCC,0,1.9155,0.7701
261,chromo0915,C[Si]1(C)c2ccc(-c3ccccc3)cc2C=Cc2cc(-c3ccccc3)ccc21,0,4.0108,1.3964999999999996
262,chromo2147,c1ccc2c(-n3c(-c4ccc(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6cccc7ccccc67)c6ccccc56)c5ccccc45)nc4c5ccccc5c5ccccc5c43)cccc2c1,1,3.1235,0.6238000000000001
263,chromo2761,O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,0,2.4934,0.7851999999999999
264,chromo0427,COc1ccc(C=CC(=O)c2c(O)cc(C)oc2=O)cc1,1,3.3193,1.1003000000000005
265,chromo3304,CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(Cl)cc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,0,2.8457,0.8178999999999998
266,chromo1534,O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,0,3.4826,1.0277000000000005
267,chromo3355,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,1,2.1336,0.8145
268,chromo0766,COc1ccc(C=Cc2cc(C=Cc3ccc(OC)cc3)nc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,1,2.7223,0.6212
269,chromo2858,COc1ccc(-c2ccc(C=Cc3cnc4ccccc4n3)cc2)cc1,0,3.0042,1.0418
270,chromo3124,Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc(s4)c(-c4ccco4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,0,1.9733,0.7607000000000002
271,chromo6571,COC(=O)C1=C(C(=O)OC)C2=CC3c4ccccc4C2(S1)c1ccccc13,0,3.1315,1.3185
272,chromo0424,CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,1,2.8525,1.1136
273,chromo2987,COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,1,2.7226,0.8341999999999998
274,chromo4557,c1ccc(-n2c3ccccc3c3cc(-n4ccc5cc(-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6ccccc6-7)ccc54)ccc32)cc1,1,3.595,0.8026
275,chromo4695,O=[N+]([O-])c1ccc2nc3cc4ccccc4cc3c(-c3ccccc3)c2c1,0,2.2536,1.0954000000000002
276,chromo2222,COc1ccc(C2=CC(c3cc(OC)cc(OC)c3)=[O+][B-](F)(F)O2)cc1,1,3.1373,0.6660000000000004
277,chromo4910,CC1(C)c2ccccc2-c2cc3c(cc21)c1ccccc1n3-c1cccc(-c2ccccc2)c1,0,3.687,0.9459999999999996
278,chromo4911,CC1(C)c2ccccc2-c2cc3c(cc21)c1ccccc1n3-c1ccc(-c2ccccc2)cc1,0,3.6593,0.919
279,chromo0799,O=S1(=O)C2=C(c3ccccc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1ccccc13)c1ccccc12,0,3.1442,1.0212
280,chromo2148,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(C#N)c6ccccc56)c5ccccc45)c4ccccc34)nc3c4ccccc4c4ccccc4c32)c2ccccc12,1,2.545,0.1286
281,chromo2295,OB1c2ccccc2Nc2ccccc21,0,3.7482,0.7220000000000004
282,chromo3461,CCOC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccc(C)c(C)c2)c1C(=O)OCC,1,3.832,1.2064999999999997
283,chromo2808,CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccccc5Cl)ccc4o3)c(=O)oc2c1,1,3.1324,1.0339
284,chromo6779,CCCCCCn1c2ccsc2c2sc3c(sc4c5sccc5n(CCCCCC)c43)c21,0,3.3745,1.1913
285,chromo6425,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)C(c2ccc([N+](=O)[O-])cc2)C=C2c3cc(OC)c(OC)cc3CCN21,0,2.9067,0.2449999999999996
286,chromo3121,C1=Cc2nc1c(-c1ccco1)c1ccc([nH]1)c(-c1ccco1)c1nc(c(-c3ccco3)c3ccc([nH]3)c2-c2ccco2)C=C1,0,1.9876,0.7454000000000001
287,chromo6177,CN(C)c1ccc(C2=C3C=C(c4ccc(C#N)cc4)SC34c3ccccc3C2c2ccccc24)cc1,0,2.5285,1.0256000000000003
288,chromo1073,C1=C2C3=C(C4=[N+]2[B-]2(Oc5ccccc54)Oc4ccccc4-c4c5c(c1n42)C1CCC5CC1)C1CCC3CC1,0,2.2989,0.9818000000000002
289,chromo2486,COC(=O)CNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,0,3.7312,0.9573999999999998
290,chromo2851,C(=Cc1cnccn1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0,2.9278,0.904
291,chromo4567,c1cc(-c2ccc3sc4ccccc4c3c2)cc(-c2cc(-c3cccc(-c4ccc5sc6ccccc6c5c4)c3)ncn2)c1,0,3.5905,0.6316999999999999
292,chromo0506,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc3c(Oc4ccccc4)ccc(c23)C1=O,0,3.4138,1.1267
293,chromo2584,COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,0,2.8785,0.5366
294,chromo4460,CCN1c2ccccc2Sc2cc(C=C(C#N)c3ccccc3)ccc21,0,2.8521,0.8405
295,chromo5981,c1ccc(Cn2c3sccc3c3c4nsnc4c4c5ccsc5n(Cc5ccccc5)c4c32)cc1,0,2.8209,0.7109000000000001
296,chromo3091,Cc1cc2ccccc2c2[nH]c3ccccc3c12,0,3.7682,1.1392000000000002
297,chromo2363,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,0,3.1235,0.7334999999999998
298,chromo6684,CCCCCCc1cc2c(s1)-c1cc3c(cc1NB2c1ccccc1)-c1sc(CCCCCC)cc1B(c1ccccc1)N3,0,3.1692,0.8961999999999999
299,chromo2993,N#Cc1cnc(-c2c3ccccc3cc3ccccc23)nc1,1,2.6745,0.9849
300,chromo4577,c1ccc(-c2c3ccccc3c(-c3ccc(-c4cccnc4)cc3)c3ccccc23)cc1,1,3.1609,1.4231999999999998
301,chromo2499,C(=Cc1ncnc2ccccc12)c1ccc(N2CCCCC2)cc1,0,3.0291,1.0622
302,chromo2197,c1cc(-n2c3ccccc3c3ccccc32)c(-c2nc3ccccn3n2)c(-n2c3ccccc3c3ccccc32)c1,1,3.4243,0.3403
303,chromo6691,COc1ccc2c(c1)-c1cc3c(cc1[Si]2(c1ccccc1)c1ccccc1)-c1ccccc1[Si]3(c1ccccc1)c1ccccc1,0,3.5625,1.021
304,chromo0843,CCCCCC(=O)c1ccc2c3c(sc2c1)-c1ccccc1P3(=O)c1ccccc1,0,3.4499,1.1370999999999998
305,chromo2433,COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3Cc2ccccc2)cc1,1,2.8107,0.9961000000000002
306,chromo6726,c1ccc2c(c1)c1ccc3cccc4c3c1c2c1c2cccc3ccc5c6ccccc6c(c5c32)c41,0,1.9069,1.1163
307,chromo3090,CN(N=C1N=C(N)C2(CCCC2)c2ccccc21)c1ccccc1,0,3.3579,1.2628999999999997
308,chromo5706,CCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCC)c2)nc2ccc(C)cc21,0,3.7177,0.9223
309,chromo5509,CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,0,3.6801,0.9510999999999998
310,chromo4182,CCOC(=O)c1ccc2nc(N=Nc3ccc(N(CC)CC)cc3)sc2c1,1,2.5552,0.9405
311,chromo3327,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc(C(F)(F)F)cc1,1,3.2314,0.9465999999999996
312,chromo5348,CC(C)(C)NC(=O)c1cccc2ccc3c4ccc(Cl)cc4c4cc(Cl)ccc4c3c12,0,3.4569,1.1623
313,chromo3144,CC(C)(C)C1CCC(=CSC=Cc2ccc(-c3ccc(C=CSC=C4CCC(C(C)(C)C)CC4)cc3)cc2)CC1,0,3.324,1.0492999999999997
314,chromo3779,Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,0,3.1272,0.7386000000000004
315,chromo0407,CCCCCCn1c2ccccc2c2cc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)ccc21,1,3.4781,0.6663999999999999
316,chromo4231,c1ccc(-n2c(-c3ccc([Si](c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)(c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3)nc3ccccc32)cc1,0,3.9716,1.0323000000000002
317,chromo6961,N#CC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2c1sc1ccccc12,0,2.6291,0.9584
318,chromo6435,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccc([N+](=O)[O-])cc32)C2(C=Cc3ccccc3)c3cc(OC)c(OC)cc3CCN12,0,2.6062,0.1437999999999997
319,chromo6519,O=C1c2ccccc2-c2c(-c3cccc(Cl)c3O)[nH]c(=O)n21,0,3.1415,1.1892000000000005
320,chromo1718,Cc1cccc2nc(-c3cc(=O)c(OCc4ccccc4)co3)c(NC3CCCCC3)n12,0,3.3404,0.8644999999999996
321,chromo2885,CCCCn1c2ccc(-c3ccc4ccccc4c3)cc2c2ccc3c4cc(-c5ccc6ccccc6c5)ccc4n(CCCC)c3c21,0,3.4598,0.8588999999999998
322,chromo3449,CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,1,3.8187,1.1382000000000003
323,chromo4180,CCN(CC)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,1,2.515,0.9387
324,chromo0257,COc1ccc2cc(C=CC3=C4CCc5ccccc5C4=[O+][B-](F)(F)O3)ccc2c1,0,2.8916,0.9453
325,chromo6755,O=c1c2cccc3cccc(c32)c2nc3cccc4cccc(c43)n12,0,2.3723,0.8109000000000002
326,chromo2593,c1csc(-c2ccc3c4ccc(-c5cccs5)cc4n(-c4cccs4)c3c2)c1,1,3.5081,1.0761000000000005
327,chromo4685,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4F)c4cc(Cl)ccc4nc3cc21,0,3.1355,1.3259999999999998
328,chromo0389,O=Cc1ccc2ccc3cccc4ccc1c2c34,1,3.3429,1.4014000000000002
329,chromo0508,COC(=O)c1ccc(Oc2ccc3c4c(cccc24)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,0,3.321,1.0556
330,chromo5896,O=[N+]([O-])c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2ccccc2)c2ccccc2)C=[N+](c2ccc([N+](=O)[O-])cc2)[B-](c2ccccc2)(c2ccccc2)O5)cc1,0,2.1189,0.6404000000000001
331,chromo1628,COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,0,2.9056,0.5747
332,chromo5839,Cc1ccc(C2=Nc3cccc4[n+]3[B-](c3ccccc3)(N2)NC(c2ccc(C)cc2)=N4)cc1,0,2.996,0.5638999999999998
333,chromo2309,CC(C)(C)c1ccc(-c2cc3c(-c4ccc(C(C)(C)C)cc4)c4cccc5c(-c6ccc(C(C)(C)C)cc6)cc6c(-c7ccc(C(C)(C)C)cc7)c7cccc2c7c3c6c54)cc1,0,2.7044,1.3854000000000002
334,chromo0302,COc1ccc(C=Cc2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,0,3.0055,1.2379
335,chromo0567,Oc1ccccc1-c1nc(-c2ccccc2)c2ccccn12,0,3.1289,0.9291999999999998
336,chromo3089,NC1=NC(=Nc2ccccn2)c2cccc3cccc1c23,0,2.7027,0.9541000000000002
337,chromo1364,CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(Cl)cc2)cc1,1,3.0408,1.0729
