,molecule_id,SMILES,vs1,vdelta,vs1_xtb,vdelta_xtb,xtb_coordinates_path,mmff_coordinates_path,basic_coordinates_path
58,chromo0505,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cccc3c(Oc4ccc(C(C)(C)c5ccccc5)cc4)ccc(c23)C1=O,3.4354,1.1458,3.4744,0.8498000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo0505/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0505/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0505/basic.xyz
59,chromo2613,N#CC(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12,3.1709,0.995,3.4652,0.8461999999999996,/scratch/jaggbow/mol_xtb_coordinates/chromo2613/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2613/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2613/basic.xyz
60,chromo4906,c1ccc2cc(-c3c4ccccc4c(-c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)c4ccccc34)ccc2c1,3.1282,1.396,3.2795,0.9948,/scratch/jaggbow/mol_xtb_coordinates/chromo4906/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4906/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4906/basic.xyz
61,chromo6274,COc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,3.6343,1.035,3.7212,0.6067,/scratch/jaggbow/mol_xtb_coordinates/chromo6274/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6274/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6274/basic.xyz
62,chromo6175,CN(C)c1ccc(C2=CC3=C(c4ccc([N+](=O)[O-])cc4)C4c5ccccc5C3(S2)c2ccccc24)cc1,2.3932,0.8078000000000003,2.8003,0.8374999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo6175/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6175/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6175/basic.xyz
63,chromo0408,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc21,3.6138,0.9211999999999998,4.3518,0.6806999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo0408/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0408/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0408/basic.xyz
64,chromo4054,Cc1c(C)c(-c2ccc(-c3cccnc3)cc2)c(C)c(C)c1B(c1c(C)c(C)c(-c2ccc(-c3cccnc3)cc2)c(C)c1C)c1c(C)c(C)c(-c2ccc(-c3cccnc3)cc2)c(C)c1C,3.6915,0.5329000000000002,4.083,0.2274000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo4054/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4054/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4054/basic.xyz
65,chromo5921,CN(C)c1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nn2C)cc1,4.0485,0.9661,4.0162,0.5599000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo5921/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5921/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5921/basic.xyz
66,chromo0969,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,3.7492,0.9635000000000002,3.8325,0.5465,/scratch/jaggbow/mol_xtb_coordinates/chromo0969/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0969/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0969/basic.xyz
67,chromo2746,COc1ccc(C=CC2=[O+][B-](F)(F)OC(C=Cc3ccc(OC)cc3)=C2c2ccccc2)cc1,2.8309,0.9310000000000004,2.9673,0.8855,/scratch/jaggbow/mol_xtb_coordinates/chromo2746/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2746/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2746/basic.xyz
68,chromo6753,O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,2.9725,0.9798000000000002,3.2755,0.7241,/scratch/jaggbow/mol_xtb_coordinates/chromo6753/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6753/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6753/basic.xyz
69,chromo2437,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc4c(c3)OCCO4)sc12,3.0229,1.1338,3.0375,0.9692000000000004,/scratch/jaggbow/mol_xtb_coordinates/chromo2437/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2437/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2437/basic.xyz
70,chromo5569,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,2.4244,1.2035999999999998,2.5453,1.2265,/scratch/jaggbow/mol_xtb_coordinates/chromo5569/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5569/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5569/basic.xyz
71,chromo4758,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,2.8646,0.8508,3.3837,0.6519000000000004,/scratch/jaggbow/mol_xtb_coordinates/chromo4758/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4758/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4758/basic.xyz
72,chromo0065,O=C1NC(=O)c2ccc(N3CCCCC3)c3cccc1c23,3.1971,1.0204,3.6833,0.8813,/scratch/jaggbow/mol_xtb_coordinates/chromo0065/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0065/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0065/basic.xyz
73,chromo3414,O=C1Nc2ccccc2C1=CC(=O)c1ccc([N+](=O)[O-])cc1,2.9381,0.7572999999999999,3.0219,0.4718,/scratch/jaggbow/mol_xtb_coordinates/chromo3414/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3414/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3414/basic.xyz
74,chromo4074,CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,2.9992,0.8104,3.0903,0.8433000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo4074/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4074/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4074/basic.xyz
75,chromo6269,COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,1.8018,1.1449,2.3031,0.9773,/scratch/jaggbow/mol_xtb_coordinates/chromo6269/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6269/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6269/basic.xyz
76,chromo1174,Cc1ccc(N2C(c3ccccc3N)=NC(c3ccccc3)C2c2ccccc2)cc1,3.9405,0.8946000000000001,3.7584,0.5491000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo1174/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1174/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1174/basic.xyz
77,chromo4178,COc1ccc2nc(N=Nc3ccc(N(C)C)cc3)sc2c1,2.6232,1.0195000000000003,2.123,0.5859000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo4178/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4178/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4178/basic.xyz
78,chromo2361,CC1(C)Nc2cc(Cl)ccc2-c2[nH]c3ccccc3c(=O)c21,3.191,0.7603,3.0187,0.5646,/scratch/jaggbow/mol_xtb_coordinates/chromo2361/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2361/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2361/basic.xyz
79,chromo4708,O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,3.2452,0.9432,3.7046,0.9895,/scratch/jaggbow/mol_xtb_coordinates/chromo4708/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4708/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4708/basic.xyz
80,chromo6642,CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,2.4304,0.9542000000000002,2.6339,0.5940000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo6642/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6642/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6642/basic.xyz
81,chromo2182,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4ccccc4c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4nsnc34)cc2)cc1,1.8061,0.788,2.7759,0.9223,/scratch/jaggbow/mol_xtb_coordinates/chromo2182/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2182/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2182/basic.xyz
82,chromo3655,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,3.1238,1.4091000000000002,3.3326,1.0999,/scratch/jaggbow/mol_xtb_coordinates/chromo3655/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3655/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3655/basic.xyz
83,chromo3415,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,3.9004,1.4667,3.9723,1.0337,/scratch/jaggbow/mol_xtb_coordinates/chromo3415/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3415/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3415/basic.xyz
84,chromo2960,Cc1ccc(C#Cc2ccc3ccc4cccc5ccc2c3c45)cc1,3.1105,1.2722,3.689,1.0526,/scratch/jaggbow/mol_xtb_coordinates/chromo2960/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2960/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2960/basic.xyz
85,chromo2521,CCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1,2.7439,1.1619,2.7597,1.1867,/scratch/jaggbow/mol_xtb_coordinates/chromo2521/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2521/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2521/basic.xyz
86,chromo3377,COc1ccc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c2ccccc12,3.1771,1.2382999999999995,3.2543,0.9169,/scratch/jaggbow/mol_xtb_coordinates/chromo3377/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3377/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3377/basic.xyz
87,chromo0700,CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,3.5507,1.5169,3.6616,0.9527,/scratch/jaggbow/mol_xtb_coordinates/chromo0700/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0700/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0700/basic.xyz
88,chromo0780,C[Si]1(C)C(c2ccccc2)=Cc2ccccc21,3.6697,1.4813,4.6155,1.0459,/scratch/jaggbow/mol_xtb_coordinates/chromo0780/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0780/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0780/basic.xyz
89,chromo6482,COc1ccc(N(c2ccc(OC)cc2)c2cc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccc4cc(C(C)(C)C)cc5ccc2c3c54)cc1,2.6063,0.7937000000000001,2.829,0.6055000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo6482/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6482/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6482/basic.xyz
90,chromo4829,c1ccc(-n2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nc2-c2ccccn2)cc1,3.0005,0.0591000000000003,3.1111,0.3572999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo4829/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4829/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4829/basic.xyz
91,chromo2560,CCOC(=O)C1c2ccccc2C(=O)N1c1ccc(OC)cc1,3.7093,0.6461999999999999,3.9185,0.6339999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo2560/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2560/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2560/basic.xyz
92,chromo0793,COc1ccccc1C#Cc1ccccc1OC,3.8216,1.2806000000000002,4.1729,0.7515000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo0793/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0793/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0793/basic.xyz
93,chromo2097,c1ccc(-n2c3ccccc3c3cc([Si](c4ccccc4)(c4ccccc4)c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc32)cc1,3.9656,0.8020999999999998,3.8713,0.4599999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo2097/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2097/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2097/basic.xyz
94,chromo3258,CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,2.0127,1.0535,2.1313,0.9012,/scratch/jaggbow/mol_xtb_coordinates/chromo3258/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3258/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3258/basic.xyz
95,chromo5918,COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nn2C)cc1,4.5021,1.3760000000000003,4.6367,0.8145000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo5918/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5918/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5918/basic.xyz
96,chromo6240,CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,1.9581,1.3689,2.2738,1.7455,/scratch/jaggbow/mol_xtb_coordinates/chromo6240/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6240/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6240/basic.xyz
97,chromo4995,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,2.5931,0.0571000000000001,3.6462,0.2721,/scratch/jaggbow/mol_xtb_coordinates/chromo4995/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4995/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4995/basic.xyz
98,chromo1531,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5cccs5)c(OC)cc4c3c3c2ccc2cc(-c4cccs4)c(OC)cc23)C1=O,2.5024,0.6144000000000003,2.8234,0.3836999999999997,/scratch/jaggbow/mol_xtb_coordinates/chromo1531/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1531/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1531/basic.xyz
99,chromo4580,c1cncc(-c2ccc(-c3c4ccc(-c5cccnc5)cc4c(-c4ccc(-c5cccnc5)cc4)c4ccc(-c5cccnc5)cc34)cc2)c1,2.9221,1.2702,3.1588,0.9316999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo4580/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4580/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4580/basic.xyz
100,chromo0932,C[Si](C)(C)[Si](c1cc2sc3cc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)sc3c2s1)([Si](C)(C)C)[Si](C)(C)C,3.6635,1.2382,3.3847,0.6135999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo0932/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0932/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0932/basic.xyz
101,chromo6370,Clc1ccc(N2c3sc4ccccc4c3Sc3c2sc2ccccc32)cc1,3.0028,0.6171000000000002,2.245,0.5083000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo6370/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6370/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6370/basic.xyz
102,chromo6238,CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,2.1322,1.3738,2.3727,1.3386,/scratch/jaggbow/mol_xtb_coordinates/chromo6238/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6238/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6238/basic.xyz
103,chromo2481,COC(=O)c1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,4.0226,1.1512999999999995,4.1228,0.948,/scratch/jaggbow/mol_xtb_coordinates/chromo2481/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2481/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2481/basic.xyz
104,chromo6272,COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,1.5899,1.2695,2.1847,1.0664999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo6272/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6272/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo6272/basic.xyz
105,chromo1132,CC1=CC(C)=[N+]2C1=Cc1c(C)c(C3=C(C)C4=Cc5c(C)cc(C)n5[B-](F)(F)[N+]4=C3C)c(C)n1[B-]2(F)F,2.4387,0.9951,2.6987,1.2778,/scratch/jaggbow/mol_xtb_coordinates/chromo1132/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1132/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1132/basic.xyz
106,chromo3868,CSc1nccc(C=Cc2ccc(N(c3ccccc3)c3ccc(C=Cc4ccnc(SC)n4)cc3)cc2)n1,2.7139,0.7155000000000002,3.2007,0.5722999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo3868/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3868/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3868/basic.xyz
107,chromo1143,O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2cccc3c(N4CCOCC4)ccc1c23,2.8683,0.8443,2.7861,0.7450999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo1143/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1143/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1143/basic.xyz
108,chromo0720,CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,3.5637,1.1563999999999997,3.4024,0.7765,/scratch/jaggbow/mol_xtb_coordinates/chromo0720/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0720/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0720/basic.xyz
109,chromo2442,COC(=O)c1cc(=O)n(Cc2ccccc2)c2cc(-c3ccc(N(C)C)cc3)sc12,2.8084,0.9675999999999998,3.0183,0.9724,/scratch/jaggbow/mol_xtb_coordinates/chromo2442/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2442/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2442/basic.xyz
110,chromo4170,CCN1c2ccc(C=NNc3ccccn3)cc2Sc2cc(-c3cccc4ccccc34)ccc21,3.2079,0.9684,3.004,0.4782000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo4170/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4170/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4170/basic.xyz
111,chromo4824,COc1ccc2cc(-c3cc(-c4ccccc4)c4n3[B-](F)(F)[N+]3=C5C=NC=CN5[B-](F)(F)[N+]3=C4)ccc2c1,2.4969,0.6861000000000002,2.9889,1.0127000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo4824/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4824/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo4824/basic.xyz
112,chromo2215,Cc1ccccc1[B-]1(c2ccccc2C)n2nc(C(F)(F)F)cc2-c2c3ccccc3cc[n+]21,2.6739,0.2810000000000001,3.6755,0.8647,/scratch/jaggbow/mol_xtb_coordinates/chromo2215/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2215/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo2215/basic.xyz
113,chromo1189,COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,3.4364,1.088,4.3673,0.6805000000000003,/scratch/jaggbow/mol_xtb_coordinates/chromo1189/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1189/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1189/basic.xyz
114,chromo5470,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1,2.3496,0.8726,2.3964,0.6823999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo5470/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5470/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5470/basic.xyz
115,chromo1789,CCCCC(CC)COc1ccc2nc(-c3ccc(-c4c(C)noc4C)s3)sc2c1,3.342,1.1719,3.5444,0.957,/scratch/jaggbow/mol_xtb_coordinates/chromo1789/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1789/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1789/basic.xyz
116,chromo5980,c1cc2c([nH]c3c4[nH]c5sccc5c4c4nsnc4c23)s1,2.9294,0.7183999999999999,3.5608,0.6768999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo5980/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5980/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5980/basic.xyz
117,chromo0248,F[B-]1(F)OC(C#Cc2ccccc2)=C2CCc3ccccc3C2=[O+]1,3.2163,1.0789999999999995,3.2793,1.0299,/scratch/jaggbow/mol_xtb_coordinates/chromo0248/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0248/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0248/basic.xyz
118,chromo0299,[O-][n+]1c(C=Cc2ccccc2)nc(N2CCOCC2)c2c1CCCC2,2.9943,1.2343,2.7913,0.8257000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo0299/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0299/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0299/basic.xyz
119,chromo3454,CCOC(=O)c1c(-c2c(Cl)c3cc(C)ccc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,3.8089,1.1612,3.9312,0.8595999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo3454/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3454/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3454/basic.xyz
120,chromo5373,Cc1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(C)cc5)ccc5ccc2c3c54)cc1,2.6864,0.8235999999999999,2.8092,0.5651000000000002,/scratch/jaggbow/mol_xtb_coordinates/chromo5373/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5373/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5373/basic.xyz
121,chromo5512,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,3.2485,0.8895,3.5944,0.8618999999999999,/scratch/jaggbow/mol_xtb_coordinates/chromo5512/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5512/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5512/basic.xyz
122,chromo3131,C1=Cc2nc1c(-c1ccco1)c1ccc(s1)c(-c1ccco1)c1nc(c(-c3ccco3)c3ccc(s3)c2-c2ccco2)C=C1,1.8456,0.7343,2.0173,0.1599000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo3131/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3131/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo3131/basic.xyz
123,chromo5516,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,2.3493,0.5709,3.0829,0.6229,/scratch/jaggbow/mol_xtb_coordinates/chromo5516/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5516/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo5516/basic.xyz
124,chromo0251,COc1ccc(C#CC2=C3CCc4ccccc4C3=[O+][B-](F)(F)O2)cc1,3.1069,0.9838,3.2477,0.9792999999999998,/scratch/jaggbow/mol_xtb_coordinates/chromo0251/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0251/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo0251/basic.xyz
125,chromo1566,COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,3.7621,1.1940000000000004,3.5756,0.8555000000000001,/scratch/jaggbow/mol_xtb_coordinates/chromo1566/geom.xtbopt.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1566/mmff.xyz,/scratch/jaggbow/mol_xtb_coordinates/chromo1566/basic.xyz
